dataset_fraction,workload_name,policy_mode,seed,workers,runtime_seconds,throughput_points_per_second,speedup_vs_single_worker,throughput_gain_vs_single_worker
0.5,fraction_0p5,random,2,8,0.22869847600000526,24814.332387592603,0.6847393290019167,0.6847393290019167
0.5,fraction_0p5,random,3,1,0.10962277300001233,51768.44048635188,1.0,1.0
0.5,fraction_0p5,random,3,2,0.37852495199999225,14992.406630039322,0.2896051433883137,0.2896051433883137
0.5,fraction_0p5,random,3,4,0.26349684600000955,21537.259690766066,0.4160306837221435,0.41603068372214347
0.5,fraction_0p5,random,3,8,0.27128617100001406,20918.869469390334,0.40408537079468987,0.40408537079468987
0.5,fraction_0p5,risk_proxy,1,1,0.08235890999998219,68905.72009757326,1.0,1.0
0.5,fraction_0p5,risk_proxy,1,2,0.3510361119999743,16166.427914403335,0.23461663112309145,0.23461663112309147
0.5,fraction_0p5,risk_proxy,1,4,0.20867943499999342,27194.821569265696,0.3946671122623309,0.3946671122623309
0.5,fraction_0p5,risk_proxy,1,8,0.2836244559999841,20008.852833199682,0.2903801426770716,0.29038014267707163
0.5,fraction_0p5,risk_proxy,2,1,0.08160222600000111,69544.67148972042,1.0,1.0
0.5,fraction_0p5,risk_proxy,2,2,0.3389092569999832,16744.8952272209,0.24077898232211803,0.24077898232211803
0.5,fraction_0p5,risk_proxy,2,4,0.23560940699999833,24086.474611771508,0.3463453647247696,0.3463453647247696
0.5,fraction_0p5,risk_proxy,2,8,0.34436380900001495,16479.664388889814,0.23696516261962233,0.23696516261962236
0.5,fraction_0p5,risk_proxy,3,1,0.08176173100000028,69409.0001592552,1.0,1.0
0.5,fraction_0p5,risk_proxy,3,2,0.21065066799999954,26940.337070281745,0.38813895904664525,0.3881389590466452
0.5,fraction_0p5,risk_proxy,3,4,0.213032969000011,26639.069185576187,0.38379848613946727,0.38379848613946727
0.5,fraction_0p5,risk_proxy,3,8,0.2191869719999886,25891.137361942732,0.3730227679773072,0.3730227679773072
0.75,fraction_0p75,always,1,1,0.15253887299996904,55808.724901236994,1.0,1.0
0.75,fraction_0p75,always,1,2,0.4884315230000311,17429.259986562043,0.312303497659301,0.31230349765930104
0.75,fraction_0p75,always,1,4,0.6922076810000135,12298.332182187723,0.22036576187597384,0.22036576187597384
0.75,fraction_0p75,always,1,8,0.3769600379999929,22583.295686107078,0.40465528868599043,0.40465528868599043
0.75,fraction_0p75,always,2,1,0.15542829500003563,54771.23711611228,1.0,1.0
0.75,fraction_0p75,always,2,2,0.3496046319999664,24350.363870467307,0.44458305403702597,0.44458305403702597
0.75,fraction_0p75,always,2,4,0.5380756149999684,15821.196431658589,0.28885957784956445,0.28885957784956445
0.75,fraction_0p75,always,2,8,0.3561145779999606,23905.22749113894,0.43645586168632733,0.43645586168632733
0.75,fraction_0p75,always,3,1,0.17248766099999102,49354.25496900003,1.0,1.0
0.75,fraction_0p75,always,3,2,0.4422613970000384,19248.79733511822,0.39001292486754396,0.390012924867544
0.75,fraction_0p75,always,3,4,0.3839983229999575,22169.367651121076,0.4491885788782731,0.4491885788782732
0.75,fraction_0p75,always,3,8,0.36647519399997464,23229.40307932708,0.4706666749182564,0.4706666749182564
0.75,fraction_0p75,never,1,1,0.10524132099999406,80890.28072918697,1.0,1.0
0.75,fraction_0p75,never,1,2,0.2990459409999744,28467.197954714018,0.351923589559783,0.351923589559783
0.75,fraction_0p75,never,1,4,0.27492624199999227,30964.668698305777,0.3827983834296801,0.3827983834296801
0.75,fraction_0p75,never,1,8,0.44046246999999994,19327.41284405003,0.2389336848608102,0.23893368486081026
0.75,fraction_0p75,never,2,1,0.10082834600001434,84430.62231724786,1.0,1.0
0.75,fraction_0p75,never,2,2,0.29632862999994813,28728.239994905285,0.34025853661197697,0.340258536611977
0.75,fraction_0p75,never,2,4,0.2830746419999741,30073.340161641107,0.35618996208082654,0.3561899620808266
0.75,fraction_0p75,never,2,8,0.2749574329999973,30961.15608556792,0.3667052928880643,0.36670529288806436
0.75,fraction_0p75,never,3,1,0.09925333500001443,85770.41768922689,1.0,1.0
0.75,fraction_0p75,never,3,2,0.27553898700000445,30895.809310643443,0.3602152133919721,0.3602152133919721
0.75,fraction_0p75,never,3,4,0.3042781099999843,27977.69448482653,0.3261928207718247,0.3261928207718247
0.75,fraction_0p75,never,3,8,0.3121317060000024,27273.743219152286,0.3179854308040519,0.3179854308040519
0.75,fraction_0p75,random,1,1,0.16615481200000204,51235.35031895372,1.0,1.0
0.75,fraction_0p75,random,1,2,0.3794346399999995,22436.011640898185,0.4379010097760243,0.4379010097760243
0.75,fraction_0p75,random,1,4,0.459267165,18536.05188605199,0.361782475784007,0.361782475784007
0.75,fraction_0p75,random,1,8,0.5854967710000096,14539.789836005535,0.2837843353366663,0.2837843353366663
0.75,fraction_0p75,random,2,1,0.17590183400000114,48396.31177466828,1.0,1.0
0.75,fraction_0p75,random,2,2,0.589843572999996,14432.640092528494,0.29821776832347097,0.29821776832347097
0.75,fraction_0p75,random,2,4,0.6302558389999717,13507.213219170797,0.2790959212358984,0.2790959212358983
0.75,fraction_0p75,random,2,8,0.43337001900005134,19643.72159302278,0.40589294664608605,0.4058929466460861
0.75,fraction_0p75,random,3,1,0.16199186400001508,52552.02199537137,1.0,1.0
0.75,fraction_0p75,random,3,2,0.546259286999998,15584.174406905837,0.2965475697258318,0.2965475697258318
0.75,fraction_0p75,random,3,4,0.4261578129999748,19976.16784278106,0.38012177427807636,0.38012177427807636
0.75,fraction_0p75,random,3,8,0.3759870900000237,22641.734853181963,0.4308442186140084,0.43084421861400846
0.75,fraction_0p75,risk_proxy,1,1,0.12725822400000197,66895.48016951633,1.0,1.0
0.75,fraction_0p75,risk_proxy,1,2,0.33327445000000466,25543.512261440625,0.38184212441127785,0.38184212441127785
0.75,fraction_0p75,risk_proxy,1,4,0.4964842450000049,17146.566252066903,0.2563187558952666,0.2563187558952666
0.75,fraction_0p75,risk_proxy,1,8,0.3944150799999875,21583.860333129935,0.32265050311972354,0.32265050311972354
0.75,fraction_0p75,risk_proxy,2,1,0.12605788600001233,67532.46679068668,1.0,1.0
0.75,fraction_0p75,risk_proxy,2,2,0.44151616099998137,19281.28741815265,0.28551137452025827,0.28551137452025827
0.75,fraction_0p75,risk_proxy,2,4,0.2972179760000131,28642.27835263781,0.42412604949576393,0.4241260494957639
0.75,fraction_0p75,risk_proxy,2,8,0.3137839050000082,27130.13594498984,0.40173470975195186,0.40173470975195186
0.75,fraction_0p75,risk_proxy,3,1,0.12357320099999924,68890.34136131225,1.0,1.0
0.75,fraction_0p75,risk_proxy,3,2,0.32280139899998517,26372.25249448312,0.382814948704745,0.382814948704745
0.75,fraction_0p75,risk_proxy,3,4,0.3042607800000212,27979.288030482952,0.40614239206246244,0.40614239206246244
0.75,fraction_0p75,risk_proxy,3,8,0.37523038500000894,22687.395105275915,0.3293262111489087,0.32932621114890864
1.0,fraction_1p0,always,1,1,0.21078775700004826,53850.376139243235,1.0,1.0
1.0,fraction_1p0,always,1,2,0.623137493999991,18215.883507725768,0.3382684544416955,0.3382684544416955
1.0,fraction_1p0,always,1,4,0.49285101600003145,23031.300801861948,0.42769062081031567,0.4276906208103156
1.0,fraction_1p0,always,1,8,0.48661286500004053,23326.55138494757,0.43317341599678155,0.43317341599678155
1.0,fraction_1p0,always,2,1,0.22267587699997193,50975.4363738351,1.0,1.0
1.0,fraction_1p0,always,2,2,0.7670274320000203,14798.688451601167,0.2903101867156767,0.2903101867156767
1.0,fraction_1p0,always,2,4,0.5150315029999888,22039.428527928798,0.43235389622365833,0.4323538962236583
1.0,fraction_1p0,always,2,8,0.5206378899999891,21802.101264662546,0.4276981780945229,0.4276981780945229
1.0,fraction_1p0,always,3,1,0.20243673400000262,56071.83921471413,1.0,1.0
1.0,fraction_1p0,always,3,2,0.747478703000013,15185.71693674034,0.27082608934210545,0.27082608934210545
1.0,fraction_1p0,always,3,4,0.5053442649999624,22461.91514610509,0.4005917312626822,0.40059173126268227
1.0,fraction_1p0,always,3,8,0.5104160280000087,22238.72170409156,0.3966112404291488,0.3966112404291488
1.0,fraction_1p0,never,1,1,0.13523804299995845,83933.4831250367,1.0,1.0
1.0,fraction_1p0,never,1,2,0.4080240239999853,27819.44035726781,0.33144627533001175,0.33144627533001175
1.0,fraction_1p0,never,1,4,0.4757577269999729,23858.78222425728,0.28425821657746014,0.28425821657746014
1.0,fraction_1p0,never,1,8,0.38923074100000576,29162.650336500097,0.34744954278921264,0.34744954278921264
1.0,fraction_1p0,never,2,1,0.1649417560000188,68818.23181268123,1.0,1.0
1.0,fraction_1p0,never,2,2,0.47050901000000067,24124.936523532215,0.3505602496326661,0.3505602496326661
1.0,fraction_1p0,never,2,4,0.5296173589999853,21432.454595961073,0.31143570579230845,0.31143570579230845
1.0,fraction_1p0,never,2,8,0.4389462170000229,25859.66015968514,0.3757675760992154,0.3757675760992154
1.0,fraction_1p0,never,3,1,0.13709245199999032,82798.13975462924,1.0,1.0
1.0,fraction_1p0,never,3,2,0.5995936189999611,18931.155436463603,0.22864227979717577,0.22864227979717577
1.0,fraction_1p0,never,3,4,0.6702610510000113,16935.19261348189,0.20453590701033889,0.20453590701033889
1.0,fraction_1p0,never,3,8,0.65233468699995,17400.577075247373,0.21015661857637938,0.21015661857637938
1.0,fraction_1p0,random,1,1,0.21752130699996997,52183.39369394083,1.0,1.0
1.0,fraction_1p0,random,1,2,0.7088332659999992,16013.638953564594,0.3068723174174083,0.30687231741740834
1.0,fraction_1p0,random,1,4,0.6749597329999801,16817.29952918589,0.3222730132850405,0.32227301328504043
1.0,fraction_1p0,random,1,8,0.6603052539999794,17190.53412226878,0.32942537664553667,0.3294253766455366
1.0,fraction_1p0,random,2,1,0.21481397299999117,52841.06914218502,1.0,1.0
1.0,fraction_1p0,random,2,2,0.5447456089999605,20837.24919020104,0.39433814509188037,0.3943381450918804
1.0,fraction_1p0,random,2,4,0.6069316929999786,18702.269350762672,0.3539343479299881,0.3539343479299881
1.0,fraction_1p0,random,2,8,1.038083709000034,10934.570980729673,0.20693318962390547,0.20693318962390547
1.0,fraction_1p0,random,3,1,0.2314627370000153,49040.29109445487,1.0,1.0
1.0,fraction_1p0,random,3,2,0.5177980599999614,21921.673480199686,0.44701352685645934,0.44701352685645934
1.0,fraction_1p0,random,3,4,0.525153027999977,21614.652100988165,0.4407529323053345,0.44075293230533447
1.0,fraction_1p0,random,3,8,0.6534835989999692,17369.984521984206,0.3541982344380554,0.35419823443805537
1.0,fraction_1p0,risk_proxy,1,1,0.17989013199996862,63099.62572044797,1.0,1.0
1.0,fraction_1p0,risk_proxy,1,2,0.667369672999996,17008.56430735663,0.26955095395827144,0.26955095395827144
1.0,fraction_1p0,risk_proxy,1,4,0.5800432560000104,19569.230195480104,0.3101322705490871,0.3101322705490871
1.0,fraction_1p0,risk_proxy,1,8,0.781544198000006,14523.810718635663,0.23017269203752344,0.2301726920375234
1.0,fraction_1p0,risk_proxy,2,1,0.21112743300000147,53763.73803588054,1.0,1.0
1.0,fraction_1p0,risk_proxy,2,2,0.43379203000000643,26166.916897942618,0.48670196407250343,0.48670196407250343
1.0,fraction_1p0,risk_proxy,2,4,0.5249432049999996,21623.291609232296,0.4021910008340838,0.4021910008340839
1.0,fraction_1p0,risk_proxy,2,8,0.6282044839999799,18068.957304673368,0.3360807481915526,0.33608074819155265
1.0,fraction_1p0,risk_proxy,3,1,0.1639156420000063,69249.03481755307,1.0,1.0
1.0,fraction_1p0,risk_proxy,3,2,0.575262054999996,19731.876805258915,0.28494082057960074,0.28494082057960074
1.0,fraction_1p0,risk_proxy,3,4,0.4638968969999837,24468.799152153842,0.3533449847585681,0.3533449847585681
1.0,fraction_1p0,risk_proxy,3,8,0.5328691000000276,21301.666769567633,0.307609583666979,0.307609583666979
