dataset_fraction,workload_name,policy_mode,seed,workers,trace_hash,reference_hash,hash_match,record_trace_hash,reference_record_trace_hash,record_trace_hash_match,config_manifest_hash,config_bound_trace_hash,intervention_rate,reference_intervention_rate,intervention_rate_delta,unauthorized_invocations,authorization_execution_consistent,receipt_validation_passed,receipt_fault_injected_count,expected_row_count,observed_row_count,row_count_match,validation_passed,fault_injected_count
1.0,fraction_1p0,random,2,1,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,1,,,,699e1e6e85032386ee0a12132926670823fec16a5dc19a13340c29d72b3aa7a9,,0.5006607347370275,0.5006607347370275,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,random,2,2,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,1,,,,1195afbf2270ccfb85d595cd86fd83cfe6bb8895636c9c88d48118fe72d3d657,,0.5006607347370275,0.5006607347370275,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,random,2,4,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,1,,,,001ad15188aa4542bc6a8ce9bed0c5870941fc02e3b13d7c4ee65bb473f997a3,,0.5006607347370275,0.5006607347370275,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,random,2,8,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,1,,,,73bb58a9cb42dadde9172d1c7612f0e7d0e6af617a0ee18caad2fb35773c1fc6,,0.5006607347370275,0.5006607347370275,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,random,3,1,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,1,,,,169d55485d2303665a9e6b28f3d13fe28305caffd79c10726397a7be20ee2383,,0.5016298123513346,0.5016298123513346,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,random,3,2,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,1,,,,bff426b04722c9d3c2535fed828be3d582d0a681f5e574b295dc080d860709bf,,0.5016298123513346,0.5016298123513346,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,random,3,4,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,1,,,,b42a683a5d06a874f6e930057f37e26e1bd70a4e9cee8b0fbea47cc4e6aec118,,0.5016298123513346,0.5016298123513346,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,random,3,8,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,1,,,,14a49355ba649270f45b568753f180f013211912dd5c74667033a6ff3718380d,,0.5016298123513346,0.5016298123513346,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,always,1,1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,,,,ca60f2b6f205287c46b42c64091317e3d62428161ed6c5f45bbc8bb5ba9a2ac3,,1.0,1.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,always,1,2,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,,,,34ee65c7c9ca25f9cf0ae43c0ddef7ab4fa804e25f1e4df3ed871b957374649d,,1.0,1.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,always,1,4,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,,,,e44add588e2b4dfc29c872bce898b756480706f8dfe4cd10a3b13022c17cf3fd,,1.0,1.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,always,1,8,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,,,,faf147b846e4f5986023375933ac3c9cb4bd10084abcd61b5d5fc76317dc65c9,,1.0,1.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,always,2,1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,,,,828c3fae7d7fa61616e8447570ebf5723462104d547bb4a6dc2d98e72a2b906b,,1.0,1.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,always,2,2,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,,,,81a16f491452ce80935a15aeb1eea021f61039355eacdfa3abb233bc119f4711,,1.0,1.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,always,2,4,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,,,,e24d058d387e86236f5c29d85e4f3e63233efbd369c1fd0b6404f7bf6087115d,,1.0,1.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,always,2,8,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,,,,1d12198bad4f638e3f187c392a414b4219c9e252f57c9d0adbe9c6c00798d7c1,,1.0,1.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,always,3,1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,,,,fd9270922240390be8a11a1d255721a864d3617a52d5e0fc307f2332e8b2fc87,,1.0,1.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,always,3,2,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,,,,bb31ebbefc7d6f943c41d188c36198b4e3a4b87a71724e6fb11004e6230d779d,,1.0,1.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,always,3,4,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,,,,7a5ebf64c40cf83718fd108ed907cc718a280c6544919f08ec5b623ec6de45be,,1.0,1.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,always,3,8,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,,,,e5b765a8c1074833bc79700cecd1f112965235a997ed24af6d8388773ea0e186,,1.0,1.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,never,1,1,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,,,,2b9103aad60ca97ab4e3885ed40b519505b4e2ada37628876c20abb4793cdbe7,,0.0,0.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,never,1,2,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,,,,96db78250d959df2bf2ed2019725d23e5cc3421d5546e007be6c1ae9bcc6e30a,,0.0,0.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,never,1,4,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,,,,c1ab8809433ea89e4802342eb5d9f021fbef5324587731f3e272d61bf397ba78,,0.0,0.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,never,1,8,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,,,,e39047ccb5540884c30b19f9322fa784ba30451b89835b590a894f84e56f4f86,,0.0,0.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,never,2,1,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,,,,747c0524aa949048b0873fc00ad0957fe7bc18b568c2668bd6bcb65c8c69df68,,0.0,0.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,never,2,2,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,,,,ef92bb033474128ca6cf7907824027fabd820d7960703d39e89f29ad271c8bec,,0.0,0.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,never,2,4,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,,,,efe659f79ea30a341e1230324ea4014822eda97614eb5ea424ac78794fc7fb35,,0.0,0.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,never,2,8,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,,,,de3b1d4b13f8cf9d84c777e5405fe48b0e2c038e0c3f658d9c435e2e5a3d59be,,0.0,0.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,never,3,1,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,,,,c06cc2566aefc50018df522ee547affae7a3e92c3d5528557a8b49a45d0d6949,,0.0,0.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,never,3,2,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,,,,be940ffc1636da0154552b4903f388a618a0e6512bbe6a32e9e78ea221110fab,,0.0,0.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,never,3,4,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,,,,d228a92867f54f2df12813e227fb77a730f87257d0b301418813ff7af372ad00,,0.0,0.0,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,never,3,8,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,,,,4f4f4d49bfde015dfd96c78cf1ee4cc9e48e2326c93c17e49ea16326555bdeca,,0.0,0.0,0.0,0,1,1,0,11351,11351,1,1,0
