dataset_fraction,workload_name,policy_mode,seed,workers,runtime_seconds,throughput_points_per_second,speedup_vs_single_worker,throughput_gain_vs_single_worker
0.5,fraction_0p5,never,3,8,7.503162021999742,756.3477882205588,0.4207556332574895,0.42075563325748955
0.5,fraction_0p5,random,1,1,3.572832083999856,1588.375794489263,1.0,1.0
0.5,fraction_0p5,random,1,2,5.61019490200033,1011.5513095590607,0.6368463389259351,0.6368463389259351
0.5,fraction_0p5,random,1,4,7.768122046000826,730.5497990883904,0.45993511209562116,0.4599351120956211
0.5,fraction_0p5,random,1,8,7.860882989999482,721.9290768250418,0.4545077300533755,0.4545077300533755
0.5,fraction_0p5,random,2,1,3.3066163879993837,1716.255934796709,1.0,1.0
0.5,fraction_0p5,random,2,2,5.607842317000177,1011.9756724963958,0.5896414701204017,0.5896414701204017
0.5,fraction_0p5,random,2,4,7.915109044999554,716.9831732874528,0.4177600547510297,0.41776005475102973
0.5,fraction_0p5,random,2,8,7.856347746999745,722.3458256627224,0.42088467752234426,0.42088467752234426
0.5,fraction_0p5,random,3,1,3.3805839890001153,1678.704040031412,1.0,1.0
0.5,fraction_0p5,random,3,2,5.5885700480002924,1015.4654860290485,0.6049103724144531,0.6049103724144532
0.5,fraction_0p5,random,3,4,7.824811268999838,725.2571090734275,0.4320339331880421,0.4320339331880422
0.5,fraction_0p5,random,3,8,7.839683757000785,723.8812400987812,0.43121433131550446,0.43121433131550446
0.5,fraction_0p5,risk_proxy,1,1,7.895784420000382,718.7379616932,1.0,1.0
0.5,fraction_0p5,risk_proxy,1,2,5.473753559000215,1036.765710920413,1.44248080131736,1.44248080131736
0.5,fraction_0p5,risk_proxy,1,4,7.6247619400000985,744.2855324083636,1.0355450415544751,1.0355450415544751
0.5,fraction_0p5,risk_proxy,1,8,7.593438069000513,747.3558022640161,1.0398167929009876,1.0398167929009876
0.5,fraction_0p5,risk_proxy,2,1,3.2897081889996116,1725.0770201978758,1.0,1.0
0.5,fraction_0p5,risk_proxy,2,2,5.426067289000457,1045.877188346737,0.6062785464655771,0.6062785464655771
0.5,fraction_0p5,risk_proxy,2,4,7.5235637190007765,754.2967949706833,0.43725398120726305,0.43725398120726305
0.5,fraction_0p5,risk_proxy,2,8,7.64792630500051,742.0312086806414,0.43014381386607675,0.43014381386607675
0.5,fraction_0p5,risk_proxy,3,1,3.4842302359993482,1628.7672213407259,1.0,1.0
0.5,fraction_0p5,risk_proxy,3,2,5.475358742000026,1036.4617676041169,0.6363473883953469,0.6363473883953469
0.5,fraction_0p5,risk_proxy,3,4,7.699989233999986,737.0140174925873,0.452498065921238,0.4524980659212379
0.5,fraction_0p5,risk_proxy,3,8,7.624881624000409,744.2738497260237,0.45695532177604353,0.45695532177604353
