dataset_fraction,workload_name,policy_mode,workers,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,memory_delta_mb,state_missing_count
0.5,fraction_0p5,risk_proxy,1,4.889907614999781,1357.527401077267,0.8584650953880302,0.7452286666496851,1.1544163333383042,0.20951541850220265,0.0,0.0,,0.0
0.5,fraction_0p5,risk_proxy,2,5.4583931966669,1039.7015556237557,1.8936955916587215,1.0367100000318412,1.3362810666876612,0.20951541850220265,0.0,0.0,,0.0
0.5,fraction_0p5,risk_proxy,4,7.61610496433362,745.1987816238781,5.318114163110856,2.468741333359503,51.66262593347713,0.20951541850220265,0.0,0.0,,0.0
0.5,fraction_0p5,risk_proxy,8,7.622081999333811,744.5536202235604,10.696592206760066,5.0405326664986205,58.62093866647532,0.20951541850220265,0.0,0.0,,0.0
0.75,fraction_0p75,always,1,5.068989463666791,1679.802808631627,0.5922424136837902,0.42923000000882894,0.5408444002265848,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,always,2,8.399963741999878,1013.4700060188164,1.9398457405535527,1.0586863330293756,1.3714935999208437,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,always,4,11.62299921566652,732.440846476883,5.419186774616436,2.506110999699255,52.342435200443994,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,always,8,11.701063479666118,727.5606933634152,10.942881245234195,5.144387333530176,58.715041333440844,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,1,5.204141853000086,1635.9702705030252,0.6067136410973407,0.4340539999247994,0.5579896001412028,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,2,8.450813125999957,1007.4165742766689,1.9516243706086431,1.0656513328891986,1.4088067332825933,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,4,11.617243195000205,732.8022803902019,5.421054137633092,2.5184216668397617,52.345613333636685,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,8,11.68713243733358,728.4565044277564,10.936449247738432,5.150756333326474,58.60012640005152,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc_live,1,2.734713019666136,3113.2917772061787,0.013474420455604178,0.013034000100257495,0.014028399891685693,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc_live,2,2.942531717999979,2893.1973019090074,0.0423203125427792,0.01383266650615648,0.016580999969543573,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc_live,4,3.022146856666344,2817.328706453234,0.06863434108856797,0.013813666555506643,0.018284200086782217,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc_live,8,3.023901140666567,2815.4847954085603,0.07373389138098961,0.013873666527312404,0.022360000245195494,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,never,1,4.923878198999773,1730.8105459272185,0.5753266400439955,0.4110923334034548,0.4995197332997729,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,never,2,8.239894943666817,1033.153059493328,1.9022325136855536,1.0232009996495133,1.356681199952921,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,never,4,11.252441151000008,756.599642189797,5.24036813144471,2.43635933323579,49.77081213316212,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,never,8,11.370321009333262,748.7303355153473,10.645650302167864,4.983563999909772,58.5257665999355,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,random,1,5.105789058999714,1668.6400636491214,0.5965266029182946,0.44328166677587433,0.5489324668815242,0.4964955558165942,0.0,0.0,,0.0
0.75,fraction_0p75,random,2,8.467141964333072,1005.5191439322579,1.9581865840495485,1.074724666674835,1.3970760665567166,0.4964955558165942,0.0,0.0,,0.0
0.75,fraction_0p75,random,4,11.809236471333557,720.8821473583808,5.5025178725503485,2.572411000376936,51.91057246696192,0.4964955558165942,0.0,0.0,,0.0
0.75,fraction_0p75,random,8,11.801137199666604,721.3765184316377,11.05613736156471,5.217119000008097,58.57480940006402,0.4964955558165942,0.0,0.0,,0.0
0.75,fraction_0p75,risk_proxy,1,7.159453888333398,1405.1693205085287,0.8378024264839318,0.4264819999661995,1.5781614665077843,0.22271819570069307,0.0,0.0,,0.0
0.75,fraction_0p75,risk_proxy,2,8.24520598033329,1032.6130634053018,1.9053131870051379,1.0382903334781683,1.3455591333089008,0.22271819570069307,0.0,0.0,,0.0
0.75,fraction_0p75,risk_proxy,4,11.464851517667134,742.5690852225079,5.342088992678595,2.4716296666156268,51.536451066810166,0.22271819570069307,0.0,0.0,,0.0
0.75,fraction_0p75,risk_proxy,8,11.452801432333217,743.3122899241404,10.698292498256096,5.043119666576483,58.34536019992811,0.22271819570069307,0.0,0.0,,0.0
1.0,fraction_1p0,always,1,6.756655222000215,1680.004715229584,0.59204442921463,0.4332373334060928,0.5352054998487196,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,always,2,11.245447709666829,1009.4643660894159,1.9474262069413406,1.058074333135058,1.3832811666058358,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,always,4,15.534647078666845,730.7011048757482,5.433298770002043,2.520966000399009,52.09761566675297,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,always,8,15.521932896333055,731.2980066178643,10.900623666607435,5.116304666747358,58.559561833135376,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc,1,6.765550857333437,1678.6378763334799,0.591947509880923,0.43350633313821163,0.5316018335482416,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc,2,11.305245662333618,1004.0646308925279,1.9581310558258747,1.0639423332274116,1.38085583330394,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc,4,15.597592724666962,727.7488913591011,5.439992141601574,2.531005333063755,52.050830833347085,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc,8,15.577469853333545,728.704829517956,10.926738493433342,5.150459332980972,58.623681833220566,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc_live,1,3.633018032999947,3124.750278171523,0.013311012802613056,0.01301166654836076,0.013697499828898193,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc_live,2,3.9119733280003857,2901.8647079853613,0.049727873051266774,0.013891000283668594,0.018231000012747245,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc_live,4,4.081609083666687,2784.2771369593124,0.09156909356121747,0.013998666569629373,0.02038283340273968,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc_live,8,3.9996242470000047,2839.4995117751896,0.11096505773586818,0.0138803331234764,0.018722833374340553,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,never,1,6.516561916999611,1741.9542333555544,0.5709948663875192,0.4109529997246379,0.5074989999229729,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,never,2,10.95445182066669,1036.2024156361863,1.8964211122375711,1.0248300001573323,1.3768421667919029,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,never,4,15.084358209999968,752.5121895029357,5.259007134937124,2.443203333617324,51.3426198332733,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,never,8,15.097013114666575,751.8729165656933,10.587422231579662,4.974717666603586,58.41971983318217,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,random,1,6.790207638000235,1671.6955776739326,0.5940382192190646,0.43882466707145795,0.531455666380983,0.49960355915778343,0.0,0.0,,0.0
1.0,fraction_1p0,random,2,11.293042828000276,1005.1367101915386,1.955374441341912,1.071762333594961,1.3942916666564997,0.49960355915778343,0.0,0.0,,0.0
1.0,fraction_1p0,random,4,15.720919975000166,722.0444802276883,5.4952392331069,2.553450333228587,52.50715416680881,0.49960355915778343,0.0,0.0,,0.0
1.0,fraction_1p0,random,8,15.76637829300004,719.9535681889447,11.078002399116778,5.229205333610783,58.51134833331647,0.49960355915778343,0.0,0.0,,0.0
1.0,fraction_1p0,risk_proxy,1,7.672350072332847,1522.41027396734,0.6726726695717066,0.4240486665973246,1.4187806668815028,0.22984759052065898,0.0,0.0,,0.0
1.0,fraction_1p0,risk_proxy,2,11.059284767666819,1026.4688945018572,1.921646085660817,1.0365160002644795,1.3701538332497876,0.22984759052065898,0.0,0.0,,0.0
1.0,fraction_1p0,risk_proxy,4,15.216913837333172,745.9511005068997,5.318508048128241,2.4655273330912073,51.602354166637575,0.22984759052065898,0.0,0.0,,0.0
1.0,fraction_1p0,risk_proxy,8,15.259534803666611,743.8661618365437,10.712127424394566,5.02866166637735,58.514230999965854,0.22984759052065898,0.0,0.0,,0.0
