policy_mode,seed,workers,decision_points,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,trace_hash,memory_before_mb,memory_after_mb,memory_delta_mb,state_missing_count,dataset_fraction,workload_name,input_csv
never,3,2,1135,0.977006887999778,1161.7113593985819,1.6993509101282227,1.0329710003134096,1.4422450002712137,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,3,4,1135,1.4207536699996126,798.8717706429078,4.978574687228129,2.650882999660098,14.887804299723866,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,3,8,1135,1.4945608010002616,759.4204258805536,10.445367053753497,6.107014999543026,50.09705200009193,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
proxy,1,1,2837,8.216351901000053,345.2870609953664,2.8924443253348935,2.83475299966085,6.381952999618078,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,1,2,2837,2.4860863020003308,1141.151052446297,1.7282009421869857,1.0744809997049742,1.6148959997735792,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,1,4,2837,3.6234098340000855,782.9641497848662,5.063240887915693,2.687972999410704,26.336308000279736,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,1,8,2837,3.5161366649999763,806.8514595123165,9.86730453402169,5.453924999528681,50.609172199619934,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,2,1,2837,1.7406820770002014,1629.8208831385996,0.6106238791049039,0.48607099961373024,0.6643842003541063,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,2,2,2837,2.484755501000109,1141.7622373139384,1.7198654138050218,1.050610999300261,1.7284151999774617,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,2,4,2837,3.4512650500000746,822.0174222782277,4.836366567144455,2.580172000307357,18.522871199638725,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,2,8,2837,3.697070445999998,767.3643338523503,10.378877449071972,5.570333999457944,50.785727000584295,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,3,1,2837,1.6604141710004114,1708.6098453921813,0.5821865664394984,0.5019700001867022,0.6692667999232071,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,3,2,2837,2.4815982480004095,1143.2148625531797,1.715894336615578,1.0529499995755032,1.6280709995044143,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,3,4,2837,3.725612500000352,761.4855275474118,5.2114121508662485,2.822143000230426,34.632972999861416,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,3,8,2837,3.7359214779999093,759.3842688360885,10.497641718725806,5.720044000554481,50.89783300009003,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,1,1,2837,1.710087642999497,1658.9792994608724,0.5994706172068704,0.511969999934081,0.6883921998451112,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,1,2,2837,2.573096713999803,1102.5625210915478,1.7794720405306208,1.103081000110251,1.670554999873274,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
