dataset_fraction,workload_name,policy_mode,workers,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,memory_delta_mb,state_missing_count
0.5,fraction_0p5,proxy,4,7.2477921430002725,783.0307200908743,5.069458121643799,2.6820556665067365,24.192903133068565,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,proxy,8,7.468011997666508,759.9199388420656,10.48226100423159,5.7011709999036,50.49287543324681,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,random,1,3.5885515050000927,1582.9723631903116,0.6291794097456384,0.5449306666681272,0.7813474333185392,0.4989133627019089,0.0,0.0,,0.0
0.5,fraction_0p5,random,2,5.364814043000176,1058.0362412791135,1.8619801880790587,1.176844333410069,1.9944387663902796,0.4989133627019089,0.0,0.0,,0.0
0.5,fraction_0p5,random,4,7.579896480666927,748.695098151983,5.303175520468128,2.8302753335083253,33.09414873328977,0.4989133627019089,0.0,0.0,,0.0
0.5,fraction_0p5,random,8,7.781526506666523,729.4386802844946,10.927053639883866,6.050915000135622,50.00851109998621,0.4989133627019089,0.0,0.0,,0.0
0.75,fraction_0p75,always,1,5.542904245333375,1536.7853808407065,0.6477228567678547,0.5667706667130309,0.933913866598838,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,always,2,8.300885214999653,1025.5828007634016,1.9196780178956274,1.2442743330514834,2.366577800118344,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,always,4,11.492527111333402,740.7743917793687,5.355111005794058,2.8673086665852074,33.969801666717025,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,always,8,11.875960794999932,717.1415350275414,11.11380395152384,6.2387319997772765,49.447360600000444,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,1,5.291958897999696,1608.6829740081582,0.6184205397225678,0.547051000163871,0.8222872000866723,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,2,8.20497689433311,1037.6964511588524,1.8969481564651012,1.209547666500536,2.171870466736436,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,4,11.47795454866658,741.8173589321518,5.349573522845883,2.8833026666082637,35.39408066668931,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,8,11.903514528666468,715.448404006806,11.119486453499396,6.206975333346539,49.97066586644602,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc_live,1,3.6099437696666428,2358.311989484429,0.01555749218578468,0.013313666689403666,0.018179666767537114,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc_live,2,3.82299386166657,2228.035202707921,0.05403991056535295,0.013656666548437594,0.024447333332015347,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc_live,4,4.00170081766646,2129.149652996012,0.09040955656306311,0.01366366662599224,0.024896199890160137,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc_live,8,4.042299028333218,2110.470987071805,0.06272672520423571,0.014183333708691256,0.0316324667437584,1.0,0.0,0.0,,0.0
