dataset_fraction,workload_name,policy_mode,workers,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,memory_delta_mb,state_missing_count
0.75,fraction_0p75,never,1,5.05709228300005,1684.3538298250799,0.591253151453512,0.3559353332699781,0.4568663999634736,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,never,2,8.496080968999953,1002.0472668845505,1.9719562070558894,0.8913106667023385,1.2439288665518686,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,never,4,11.548460916666803,737.1679259771767,5.390429412036063,2.1605453333298406,56.27012346679593,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,never,8,11.67487930433314,729.1814221707232,10.928849814165973,4.444584333365735,64.16317506667231,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,random,1,5.438679897333411,1565.8022384880949,0.6342794134846576,0.3844283332152069,0.4993138667183909,0.4964955558165942,0.0,0.0,,0.0
0.75,fraction_0p75,random,2,8.853620116666738,961.6969761301675,2.040132155566067,0.9419746666026185,1.2884257333553248,0.4964955558165942,0.0,0.0,,0.0
0.75,fraction_0p75,random,4,11.98632062333339,710.2285613741436,5.575481057205569,2.2471330000068215,57.67710099994472,0.4964955558165942,0.0,0.0,,0.0
0.75,fraction_0p75,random,8,12.156322351333378,700.3065147288349,11.388996644857391,4.61626166664549,64.46406459987581,0.4964955558165942,0.0,0.0,,0.0
0.75,fraction_0p75,risk_proxy,1,8.575423551000085,1271.9223450375637,1.0042632496557597,0.37230099989452964,2.1925826667029464,0.22271819570069307,0.0,0.0,,0.0
0.75,fraction_0p75,risk_proxy,2,8.667700136333224,982.3339768190821,2.001581865460433,0.9118419999746644,1.2654433333257955,0.22271819570069307,0.0,0.0,,0.0
0.75,fraction_0p75,risk_proxy,4,11.816845728666598,720.4337039389642,5.503990976115191,2.2031333332961367,56.578555866629635,0.22271819570069307,0.0,0.0,,0.0
0.75,fraction_0p75,risk_proxy,8,11.95476703666668,712.1090872455306,11.18282193092976,4.552179333283372,64.3648925332703,0.22271819570069307,0.0,0.0,,0.0
1.0,fraction_1p0,always,1,7.1297587596667045,1594.0168063233384,0.6251356765929671,0.3778743333289943,0.5122136666765679,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,always,2,11.892339688333323,954.5986713127512,2.0627076294319333,0.9322380001322017,1.310071999948074,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,always,4,16.005502440333203,709.2022349816067,5.594635010598929,2.2382590000233904,58.301799833391975,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,always,8,16.14582100066688,703.0378156389241,11.332049668250844,4.646726000222164,64.057371499833,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc,1,7.071737284666445,1606.5424961713481,0.6189845349029041,0.38143433342459804,0.5077085000569544,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc,2,11.845431656666582,958.3710939609259,2.0658709654058924,0.9337086667073891,1.305655833448327,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc,4,16.018131319666583,708.6382749099438,5.609162203770192,2.243855333290412,58.39406216667461,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc,8,16.140658018333244,703.3217362306997,11.336722901360304,4.638332000013179,64.25061716671128,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc_live,1,3.2561507060001227,3487.50747932656,0.01136909074194205,0.011079000159952557,0.011834333311829445,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc_live,2,3.7678265940001743,3016.8875031862917,0.05389330702197645,0.011815666615196582,0.013977666715921563,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc_live,4,3.684994199000054,3082.4704213402415,0.05575268367157149,0.011805999899176337,0.018439000011009437,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc_live,8,3.649329472666674,3112.076773272714,0.08073147487773719,0.011774333415814908,0.01669816674620961,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,never,1,6.8589176983333955,1655.9968889420104,0.6001958053623391,0.362014666734467,0.48699449992758065,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,never,2,11.458646012000068,990.7482902068147,1.9909275680564484,0.8912639999228608,1.2338060001487368,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,never,4,15.545696820999941,730.2180931620368,5.433742793556134,2.1630983331609364,56.75912000000002,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,never,8,15.762137059999835,720.2295181208497,11.061513872902843,4.4985113331676985,64.13252250005523,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,random,1,7.045181278000048,1612.1597313352293,0.6177346982052195,0.3855590001270078,0.5008719998992698,0.49960355915778343,0.0,0.0,,0.0
1.0,fraction_1p0,random,2,11.880723853666646,955.4301663949013,2.0589201543466267,0.9489096666281208,1.3058733332703316,0.49960355915778343,0.0,0.0,,0.0
1.0,fraction_1p0,random,4,16.142528855666722,703.1775027064881,5.638687446951405,2.2614006666117348,58.384228666606454,0.49960355915778343,0.0,0.0,,0.0
1.0,fraction_1p0,random,8,16.17870508566678,701.6054964466417,11.352678639736185,4.625682666755893,64.34317766661479,0.49960355915778343,0.0,0.0,,0.0
1.0,fraction_1p0,risk_proxy,1,8.291352584333103,1450.8313611081164,0.7275463948558034,0.3632279998176576,1.7352784999881503,0.22984759052065898,0.0,0.0,,0.0
1.0,fraction_1p0,risk_proxy,2,11.664459146666408,973.3140689304165,2.011576938976926,0.9059063333249165,1.2633568333058065,0.22984759052065898,0.0,0.0,,0.0
1.0,fraction_1p0,risk_proxy,4,15.616122434666826,726.9000793409286,5.453671375150219,2.18184666664456,56.551975999961236,0.22984759052065898,0.0,0.0,,0.0
1.0,fraction_1p0,risk_proxy,8,15.891568178333273,714.3324766504693,11.138809276834232,4.523453999960718,64.1646999998405,0.22984759052065898,0.0,0.0,,0.0
