policy_mode,seed,workers,decision_points,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,trace_hash,memory_before_mb,memory_after_mb,memory_delta_mb,state_missing_count,dataset_fraction,workload_name,input_csv
always,2,4,1135,1.656565922000027,685.1523292412516,5.760018739206096,2.293739000037931,57.29230690004665,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,2,8,1135,1.56603999999993,724.7579883017361,10.993687213212098,4.640322999989621,64.57259969996585,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,3,1,1135,0.747796462999986,1517.7926831141233,0.6557214484598867,0.37462599993887125,0.47402020002209605,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,3,2,1135,1.1457398350000858,990.6262882095873,1.9504841726887363,0.9358400000110123,1.3236590999554207,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,3,4,1135,1.601006988999984,708.9288227960454,5.511747373567324,2.2580759999755173,41.23618889999531,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,3,8,1135,1.56564317699997,724.9416831840617,10.937527278414391,4.695031999972343,63.31881819999125,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,1,1,1135,0.6956682469999578,1631.5248035175434,0.6100746616748598,0.3617600000325183,0.4698013999814065,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,1,2,1135,1.0908632839999655,1040.4603552501965,1.9012472185025895,0.9025100000599195,1.379353999948307,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,1,4,1135,1.5366063689999692,738.6406973821562,5.391694325991284,2.166054999975131,58.66050279995533,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,1,8,1135,1.568112850000034,723.7999484539491,11.014844013215873,4.530068000008214,63.583727299999275,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,2,1,1135,0.6699746980000327,1694.0938268088812,0.5871781339206663,0.35945800004810735,0.46286560002499755,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,2,2,1135,1.1208504800000583,1012.6239139407256,1.9543368308396738,0.8989810000912257,1.2623197000038995,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,2,4,1135,1.4781374780000078,767.8582113591426,5.175474152424653,2.162300999998479,23.14989720003945,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,2,8,1135,1.5323245370000222,740.7047088223867,10.714689770043151,4.428131999929974,64.12273810002489,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,3,1,1135,0.6975679529999752,1627.081627128648,0.6117488960361926,0.35276099993097887,0.4363758999261334,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
